machine_id,machine_type,timestamp,temperature_k,process_temperature_k,vibration_mm_s,pressure_bar,torque_nm,rotational_speed_rpm,load_pct,tool_wear_min,operating_status,failure_flag
M-01,CNC,2026-05-01 05:30:00,296.4434666798926,303.83469794545243,1.897340327888481,5.698942964472956,46.009288471303776,579.2571122281298,69.90587456268216,5.75,RUNNING,0
M-01,CNC,2026-05-01 05:45:00,296.4284765487071,307.2346465594908,1.310189362614817,6.111084772158907,34.2134811419117,782.8449390842261,61.62170186102541,6.0,RUNNING,0
M-01,CNC,2026-05-01 06:00:00,296.3433675809182,306.9595436659226,2.022631208830231,5.750805202967955,32.922096927467,806.6607049306895,55.66534764657167,6.25,RUNNING,0
M-01,CNC,2026-05-01 06:15:00,296.3000454831574,305.1543376951419,1.9730194739597748,5.93712390540854,41.72696650118802,654.5025657596148,71.47002848452038,6.5,RUNNING,0
M-01,CNC,2026-05-01 06:30:00,296.3507157923626,307.3310650619014,1.0678125045422664,4.896924480001588,58.26733302733586,449.89447095143095,100.0,6.75,RUNNING,0
M-01,CNC,2026-05-01 06:45:00,296.38762021950424,307.1244103278212,1.0294995715273343,4.632851061931667,52.647143405969,504.1613981838896,87.40434286162164,7.0,RUNNING,0
M-01,CNC,2026-05-01 07:00:00,296.4256502830496,305.90477413470046,1.411807182728273,5.763133839338915,28.1796244094316,939.6889651489788,55.096125302459214,7.25,RUNNING,0
M-01,CNC,2026-05-01 07:15:00,296.4351029132863,305.3021921470933,1.499192493333228,5.914928967311227,40.70243888421613,687.6768026377134,75.45497857231189,7.5,RUNNING,0
M-01,CNC,2026-05-01 07:30:00,296.4711642969277,306.0177336512693,2.208767952994407,5.583886573896528,34.01612091309655,807.2399883853831,52.98089899870649,7.75,RUNNING,0
M-01,CNC,2026-05-01 07:45:00,296.48429339572243,307.3181410981978,2.0816475153391223,5.560179220741918,20.817269750960183,1329.2555493043144,38.61568548546762,8.0,RUNNING,0
M-01,CNC,2026-05-01 08:00:00,296.47513463073903,306.45217628386115,1.727733408328384,5.231640386347198,36.55529237479878,758.6529970074688,61.38813144145277,8.25,RUNNING,0
M-01,CNC,2026-05-01 08:15:00,296.53855626919693,306.26425412640054,1.748962689477265,5.44990136938997,33.82188083773645,804.941959052194,60.90486119554456,8.5,RUNNING,0
M-01,CNC,2026-05-01 08:30:00,296.5251753106315,305.6203707108303,1.7337717530872152,6.46549210356055,39.36855659795257,679.7698246540859,63.65791495995276,8.75,RUNNING,0
M-01,CNC,2026-05-01 08:45:00,296.4832669097979,305.21807183776525,2.4508466246689027,6.0040111948581725,27.103749325757857,1010.8520890660992,53.55574161359079,9.0,RUNNING,0
M-01,CNC,2026-05-01 09:00:00,296.5492696789557,306.50880156754823,1.603354398908826,6.620449824239176,20.946551763411467,1343.3309052208456,36.95646163025259,9.25,RUNNING,0
M-01,CNC,2026-05-01 09:15:00,296.61643356483006,307.90686369512457,1.31975472828707,5.1372078509753445,29.200432572801997,933.7788274219206,52.639387702947296,9.5,RUNNING,0
M-01,CNC,2026-05-01 09:30:00,296.53072082876827,307.5975228253709,1.1154177606524924,5.5784419688710445,48.94908867949309,574.1798062897961,83.45830878099576,9.75,RUNNING,0
M-01,CNC,2026-05-01 09:45:00,296.5654573587002,306.1373811613371,1.7631901840659412,5.593026352205128,53.02597811624912,496.89796156771473,88.86419308540322,10.0,RUNNING,0
M-01,CNC,2026-05-01 10:00:00,296.45413855024384,305.1227272395984,1.9711016340153376,6.0506840961306905,25.790332456297207,1060.2931684948292,50.27809799841093,10.25,RUNNING,0
M-01,CNC,2026-05-01 10:15:00,296.5123717713765,307.29691857432954,2.1091015431460627,4.905062288553376,47.694344109181344,569.8366247263465,88.81591126383876,10.5,RUNNING,0
M-01,CNC,2026-05-01 10:30:00,296.46152839614456,306.9106949513793,1.4737996946761276,5.639405977777253,48.18516060452413,559.1972539275243,84.96804101852196,10.75,RUNNING,0
M-01,CNC,2026-05-01 10:45:00,296.5042285223414,305.1676189453924,2.019612773852272,5.471868143186975,49.14086392629528,563.5825962280368,83.96064590132566,11.0,RUNNING,0
M-01,CNC,2026-05-01 11:00:00,296.4707485447846,305.6243796564341,1.3694399330697264,5.246289000275622,48.87096702785758,532.4949008302093,80.34556841055611,11.25,RUNNING,0
M-01,CNC,2026-05-01 11:15:00,296.4888745340852,307.3478739607422,2.3315809079005665,5.008420658388138,29.53190927218433,945.903621416306,51.06286912848567,11.5,RUNNING,0
M-01,CNC,2026-05-01 11:30:00,296.41369450905273,305.5191521299256,2.217847155755448,5.751740398301999,47.36654026635304,563.9518133310746,84.76557217151435,11.75,RUNNING,0
M-01,CNC,2026-05-01 11:45:00,296.3984046099241,307.64469077084726,2.0563177442592875,5.959934959176545,54.03142549962902,511.88011075537935,91.72938998743832,12.0,RUNNING,0
M-01,CNC,2026-05-01 12:00:00,296.3951475606516,307.2722587141835,1.3577178596397503,5.3888402530611454,45.8807922912916,546.9992639302186,81.55370333649263,12.25,RUNNING,0
M-01,CNC,2026-05-01 12:15:00,296.44748346044105,306.7471095323689,1.3456260313750892,5.6629302958746575,41.899485012560575,652.33138291203,79.27126779079022,12.5,RUNNING,0
M-01,CNC,2026-05-01 12:30:00,296.54518203033,307.42409138684724,2.0559931402853366,4.987889235378568,39.826586648162845,703.5144171247307,68.62321752587852,12.75,RUNNING,0
M-01,CNC,2026-05-01 12:45:00,296.5768005687531,308.1310625881666,2.067677362560601,6.354780281446122,29.32667777015209,928.9481862390696,51.0210309827259,13.0,RUNNING,0
M-01,CNC,2026-05-01 13:00:00,296.59300763202265,307.19918093845786,1.5045609672469953,4.696196479981761,43.78197706978459,618.2983492681342,74.26497466312219,13.25,RUNNING,0
M-01,CNC,2026-05-01 13:15:00,296.5370267409275,305.84421782556626,1.849555503140297,4.961571235522928,38.058042529653065,705.1836696702668,63.55568735696068,13.5,RUNNING,0
M-01,CNC,2026-05-01 13:30:00,296.45978418092017,306.8135943656931,2.0605639448411184,5.346947536680779,49.67830393505537,535.1663497524229,79.33753886134528,13.75,RUNNING,0
M-01,CNC,2026-05-01 13:45:00,296.4701480274164,306.8135943656931,1.369837283154463,4.84355338294186,60.21153917896246,430.3308079811891,100.0,14.0,RUNNING,0
M-01,CNC,2026-05-01 14:00:00,296.4775398217659,306.45241097265864,1.889840186767164,5.047135143644768,43.25452724894684,617.6932907062619,80.3092535957992,14.25,RUNNING,0
M-01,CNC,2026-05-01 14:15:00,296.5106502964016,307.5161637742558,1.7460552252536314,5.465317947322861,44.327238994268335,621.8463863351375,82.69340010563766,14.5,RUNNING,0
M-01,CNC,2026-05-01 14:30:00,296.5490365201547,307.544882445365,1.788463627728354,5.261387757522527,48.11619787861477,565.2607865718771,84.77206599900846,14.75,RUNNING,0
M-01,CNC,2026-05-01 14:45:00,296.56868879363657,307.0990050174877,2.190222788830143,5.630424070954143,34.12802054126113,827.2066073914979,67.37574500492404,15.0,RUNNING,0
M-01,CNC,2026-05-01 15:00:00,296.48881241028585,305.4708090530333,1.4352913692302531,5.106993259070463,48.48550891714811,590.8088089319209,82.31827426915311,15.25,RUNNING,0
M-01,CNC,2026-05-01 15:15:00,296.5374160740582,306.7066844319738,1.4989576558936322,6.350096382441478,48.24828341876483,553.6816514708141,73.9227904280767,15.5,RUNNING,0
M-01,CNC,2026-05-01 15:30:00,296.5316848244032,307.5692718821648,1.5710060775142292,5.921366084605463,42.93690336850415,608.5583979624511,71.10569723584712,15.75,RUNNING,0
M-01,CNC,2026-05-01 15:45:00,296.4796662222089,306.1255215349228,1.5296840042994688,5.558084142442692,44.01381446151319,647.3500807190653,79.3852426920304,16.0,RUNNING,0
M-01,CNC,2026-05-01 16:00:00,296.457082292954,307.9481833586739,1.6092732857834822,6.082606706756838,36.18801909510072,740.9419843263863,58.53264962537007,16.25,RUNNING,0
M-01,CNC,2026-05-01 16:15:00,296.3809208691108,303.73896561056733,2.141633049176064,4.854902481829996,54.08145234613717,502.384188190743,86.86821786506626,16.5,RUNNING,0
M-01,CNC,2026-05-01 16:30:00,296.36218568785773,305.2444555248173,1.8762539769257325,4.560021263728058,45.89945006954363,572.2729942958518,76.62915596237875,16.75,RUNNING,0
M-01,CNC,2026-05-01 16:45:00,296.40306597011715,306.60178630549206,1.9870442760692792,5.8988598981304685,26.93453986486913,1009.3499879948608,52.6004422734416,17.0,RUNNING,0
M-01,CNC,2026-05-01 17:00:00,296.38522678290707,306.07701481689094,1.917709780481785,5.581219629222034,53.01237151291159,508.1929549981486,85.8219055040801,17.25,RUNNING,0
M-01,CNC,2026-05-01 17:15:00,296.33831277942363,305.3704408892877,1.8755375919934087,4.715229626834971,34.55586014932528,791.4747037620122,56.63979473810219,17.5,RUNNING,0
M-01,CNC,2026-05-01 17:30:00,296.32425462031085,306.6511078680642,2.089764704939314,5.727454299976337,24.524950399477724,1114.7882724738247,43.70587473327977,17.75,RUNNING,0
M-01,CNC,2026-05-01 17:45:00,296.34935364791534,305.9684235297028,1.9253244051425489,5.638712287872804,39.09124763137033,683.5833115170238,68.27657859339742,18.0,RUNNING,0
M-01,CNC,2026-05-01 18:00:00,296.2758793804276,308.142810308102,1.643077188393723,6.023652729088004,40.38857020567621,664.19517667621,69.19701436883646,18.25,RUNNING,0
M-01,CNC,2026-05-01 18:15:00,296.2203908797667,306.20352050605857,2.062084586511562,6.690022724409665,40.546646060142734,655.1069540150006,62.68374359885887,18.5,RUNNING,0
M-01,CNC,2026-05-01 18:30:00,296.2273066946422,305.8055221253139,1.3487648400066852,5.778953148769632,45.65255723506415,596.0462539527806,83.17890735086029,18.75,RUNNING,0
M-01,CNC,2026-05-01 18:45:00,296.1592744992644,306.2240338470336,2.5470295181473426,5.813062473177517,48.956170761482696,536.1443920063157,79.81712159644853,19.0,RUNNING,0
M-01,CNC,2026-05-01 19:00:00,296.2651860206098,306.74402444671426,1.180310596717468,5.187762078562449,51.79412613088388,517.611299801997,84.59105719761124,19.25,RUNNING,0
M-01,CNC,2026-05-01 19:15:00,296.25683685237925,306.92438016368504,2.629412898416338,5.095677421568731,52.24025798142837,508.7983771925875,90.85811256196456,19.5,RUNNING,0
M-01,CNC,2026-05-01 19:30:00,296.2074514090832,306.13831846938206,1.4872073039672136,5.937697655774069,24.602790894758947,1113.0029455049469,48.4257069567928,19.75,RUNNING,0
M-01,CNC,2026-05-01 19:45:00,296.1629464853644,306.9551099546086,1.996486024314263,6.292649696600669,37.80382632919314,699.5691529179703,66.83273050394776,20.0,RUNNING,0
M-01,CNC,2026-05-01 20:00:00,296.1366404614335,306.0108781508788,0.9536717715840553,4.937449369745806,27.47373963683046,981.8584718994796,46.32317304395984,20.25,RUNNING,0
M-01,CNC,2026-05-01 20:15:00,296.10561331485405,305.79273935364967,1.4884781085586445,4.873030729383164,43.774517087590766,625.6503321136399,77.33876239656905,20.5,RUNNING,0
M-01,CNC,2026-05-01 20:30:00,295.99172573850007,307.7707369578343,1.8651496214159144,5.31667111385975,38.94194007578828,702.8083636710969,71.2273618736863,20.75,RUNNING,0
M-01,CNC,2026-05-01 20:45:00,296.0605363948963,306.0158159680537,1.0228316397936856,5.281625938375386,40.014931753634535,702.0831929092635,66.09665233912851,21.0,RUNNING,0
M-01,CNC,2026-05-01 21:00:00,296.0596933272226,304.424432466602,1.82575088262429,5.933118460754357,36.06577058597604,793.0010998444831,73.85258885540627,21.25,RUNNING,0
M-01,CNC,2026-05-01 21:15:00,296.0582026800964,305.9857299655475,1.874685262733288,6.184365737104321,39.1016527286987,686.4001462227066,72.87255180639904,21.5,RUNNING,0
M-01,CNC,2026-05-01 21:30:00,296.10273588280256,306.56714872523787,1.4770620751936752,5.63958208512488,38.39939481391722,686.4001462227066,63.26974278268592,21.75,RUNNING,0
M-01,CNC,2026-05-01 21:45:00,296.0453126823784,306.16671579400094,1.693657053244205,5.642353288379365,48.19837622064976,570.1108003952953,85.59058138301872,22.0,RUNNING,0
M-01,CNC,2026-05-01 22:00:00,296.0040217799696,305.4628447118021,1.693657053244205,5.075735339510617,23.880079981918712,1127.6080504230522,46.96145952552211,22.25,RUNNING,0
M-01,CNC,2026-05-01 22:15:00,296.02892805643063,306.4878258766289,2.3247770491728224,4.8384742374166825,63.20218220267479,427.8658610208854,100.0,22.5,RUNNING,0
M-01,CNC,2026-05-01 22:30:00,296.0254226723543,308.22120583933,1.2759590953842652,5.301052143241393,37.942477595603336,726.4613163655808,62.44281841263901,22.75,RUNNING,0
M-01,CNC,2026-05-01 22:45:00,296.0442026002661,307.08351582904186,2.101454467804297,5.509533409890233,53.24329434461497,511.9293350476938,91.79753583553266,23.0,RUNNING,0
M-01,CNC,2026-05-01 23:00:00,296.0398418458387,308.03794461249754,1.9182944169159557,5.007174308603665,31.497307198031933,867.3743054900801,43.13029621724405,23.25,RUNNING,0
M-01,CNC,2026-05-01 23:15:00,296.02669870063204,305.39370923541696,1.7598424046132477,5.416401239841142,27.42556752256689,989.09479177899,53.89376265031898,23.5,RUNNING,0
M-01,CNC,2026-05-01 23:30:00,296.10475360132807,307.07790243167096,1.8382465578916096,5.465545011804505,38.38373251538104,715.0699823812478,67.68437612528938,23.75,RUNNING,0
M-01,CNC,2026-05-01 23:45:00,296.162786055683,306.48692702655404,2.0007176699755425,4.894446255406399,36.89731308385299,743.1580310455338,59.74112251312502,24.0,RUNNING,0
M-01,CNC,2026-05-02 00:00:00,296.0267286510765,305.3529072967171,1.7128413169525722,5.415582670881726,42.16602786891314,634.9810029882101,78.63065104507166,24.25,RUNNING,0
M-01,CNC,2026-05-02 00:15:00,296.1073325230711,305.93025663256225,1.85807908064216,5.315083779159389,42.35650750192513,669.8570313515294,72.22829391530435,24.5,RUNNING,0
M-01,CNC,2026-05-02 00:30:00,296.22487526468416,305.6803789102645,1.467937778008927,5.470189075158435,39.28796319730285,695.920891384906,71.09521499396155,24.75,RUNNING,0
M-01,CNC,2026-05-02 00:45:00,296.29194558218444,306.63411368923187,1.790991407386917,6.476900784019456,46.90680284092072,565.9006982271418,74.36089504279997,25.0,RUNNING,0
M-01,CNC,2026-05-02 01:00:00,296.2802756167005,305.5846264911661,1.8610633520200512,5.110250172016108,33.72372755193447,810.2361793644075,57.30665992145394,25.25,RUNNING,0
M-01,CNC,2026-05-02 01:15:00,296.24274900039603,304.1950482579276,2.230870611396955,5.922478445453415,27.14879141686968,1006.8280922437842,41.92762732808849,25.5,RUNNING,0
M-01,CNC,2026-05-02 01:30:00,296.2823795045331,305.6735829246781,1.994461180342141,5.905023558700027,47.86642939146165,574.2394414326784,90.14228011722012,25.75,RUNNING,0
M-01,CNC,2026-05-02 01:45:00,296.2486711854567,305.63810948602736,1.6445483345242808,4.202686058377329,39.06943482168312,707.7328496392821,69.79780899798996,26.0,RUNNING,0
M-01,CNC,2026-05-02 02:00:00,296.2680640838519,305.6440437306086,2.137810242525814,5.463084623810237,47.66426712008701,580.279089513425,90.5350122546674,26.25,RUNNING,0
M-01,CNC,2026-05-02 02:15:00,296.2668726705126,306.6062360330788,2.0439770691737125,5.461641455647448,34.97109849921006,788.3200942667744,68.71307586131614,26.5,RUNNING,0
M-01,CNC,2026-05-02 02:30:00,296.333195501905,305.717314853982,1.700745468484965,5.513325217608838,46.84896309941714,588.1403002649103,86.55100120614699,26.75,RUNNING,0
M-01,CNC,2026-05-02 02:45:00,296.31198951725963,308.2858989929008,1.5444394760055216,5.804864489072695,43.2063977818717,632.3910182483404,78.64162223665939,27.0,RUNNING,0
M-01,CNC,2026-05-02 03:00:00,296.287878935012,306.0210759146136,1.9292182926587949,4.847353785143025,34.611847218941776,804.7778345792972,65.61614754617021,27.25,RUNNING,0
M-01,CNC,2026-05-02 03:15:00,296.3084733695444,306.5679066662626,1.6187800982441016,5.912632914842471,52.36487381496637,515.3663696154483,84.36343074293208,27.5,RUNNING,0
M-01,CNC,2026-05-02 03:30:00,296.4137709229799,306.8629058484339,2.165507310962977,5.793741763169038,55.6507919722994,514.2961916415454,95.86189946828978,27.75,RUNNING,0
M-01,CNC,2026-05-02 03:45:00,296.4181797823702,306.6171741679473,1.6013860631947825,4.988968151696338,30.365606951980094,910.160955206536,54.65424976939739,28.0,RUNNING,0
M-01,CNC,2026-05-02 04:00:00,296.3955037384841,307.28546457898494,2.812648563986584,5.749933801620699,32.120794208996024,865.7860155281608,52.1788284040375,28.25,RUNNING,0
M-01,CNC,2026-05-02 04:15:00,296.44219478001287,308.1905316647976,1.0114203365311958,5.226725524832118,46.2213827311098,608.5364838947314,77.50250414799123,28.5,RUNNING,0
M-01,CNC,2026-05-02 04:30:00,296.4812968560391,305.62303888818576,1.859346876654551,6.454496925116192,24.61622366668187,1104.759674338496,44.3793165153222,28.75,RUNNING,0
M-01,CNC,2026-05-02 04:45:00,296.4294892308893,305.6335398676481,1.4802455129160283,5.383304192695774,42.927098260494745,633.2922010716976,82.45025021769563,29.0,RUNNING,0
M-01,CNC,2026-05-02 05:00:00,296.40029532001233,306.99289909841406,1.9532656092860288,6.013826809654185,44.00802891414923,613.9434580012164,75.69828833428923,29.25,RUNNING,0
M-01,CNC,2026-05-02 05:15:00,296.4600013027959,305.33056508918446,2.6019512746164306,5.965361984867032,14.404182468495044,1916.043304667293,17.877656117663257,29.5,RUNNING,0
M-01,CNC,2026-05-02 05:30:00,296.4833065967367,307.003975574713,0.9183896985954634,5.285935329351713,53.40933507741839,532.3020267384728,95.00021334950203,29.75,RUNNING,0
M-01,CNC,2026-05-02 05:45:00,296.348831523833,307.13629631707084,1.2345719096766352,5.769166636334999,48.5097074328184,601.5468619732645,81.77589150902507,30.0,RUNNING,0
M-01,CNC,2026-05-02 06:00:00,296.3750752820386,306.39137809906674,1.8312460446608416,5.849291866888102,48.80510688215635,575.5067640600975,90.34874784033768,30.25,RUNNING,0
M-01,CNC,2026-05-02 06:15:00,296.42552081939937,304.94440252688867,0.7547212478737193,5.242811806458483,39.645831553936105,679.6753729104846,67.08171450438269,30.5,RUNNING,0
M-01,CNC,2026-05-02 06:30:00,296.3799145228936,306.0436650951534,2.030976399767748,4.983153972480485,39.22172230039274,695.2706676117733,71.41151071822974,30.75,RUNNING,0
M-01,CNC,2026-05-02 06:45:00,296.4167872958566,307.5786921355695,2.4736429592485583,5.127004609789278,20.000253894355076,1361.9036415184755,27.057360023622145,31.0,RUNNING,0
M-01,CNC,2026-05-02 07:00:00,296.5187350488244,309.2533119580814,1.4508477924627878,5.781916882826366,49.34066106674429,558.6284287001159,96.7297586233485,31.25,RUNNING,0
M-01,CNC,2026-05-02 07:15:00,296.54031760499805,306.33783646488223,1.4660472970514062,5.056687693924371,47.50005694603682,572.1207159453668,78.69265470854836,31.5,RUNNING,0
M-01,CNC,2026-05-02 07:30:00,296.50625280539793,306.9475580209215,2.083699690035325,5.635652593143106,48.99596392335607,558.7346988351387,82.77481017996683,31.75,RUNNING,0
M-01,CNC,2026-05-02 07:45:00,296.4778047842471,307.2892048557586,1.4439646985886658,4.935557326400012,51.55949649200665,524.4809753053278,98.5575384082365,32.0,RUNNING,0
M-01,CNC,2026-05-02 08:00:00,296.4785144799295,307.3351092666561,1.6304645144396643,5.7431107161313335,65.28380274446877,429.6567311780678,100.0,32.25,RUNNING,0
M-01,CNC,2026-05-02 08:15:00,296.49908402957783,305.9043629559312,2.537821878479491,6.158968856756486,34.14437968273298,828.0742312542123,60.57642052729447,32.5,RUNNING,0
M-01,CNC,2026-05-02 08:30:00,296.50250482826254,305.6621231535925,1.5605925172725854,5.938850683537389,31.664998431445007,845.9512599095278,53.21937484293638,32.75,RUNNING,0
M-01,CNC,2026-05-02 08:45:00,296.52981674420187,306.24030351979223,1.5306737897445752,5.2730275530309845,49.16931234061393,559.2955731356773,83.46809283033184,33.0,RUNNING,0
M-01,CNC,2026-05-02 09:00:00,296.5218155693601,306.09396748707985,1.747337529495459,5.46279289603824,39.29813743782586,708.1729878078319,69.75693253765557,33.25,RUNNING,0
M-01,CNC,2026-05-02 09:15:00,296.5316504880643,306.75810816466355,2.370714141480036,6.438325715946034,27.69028713802001,962.6188266733234,46.71097191842309,33.5,RUNNING,0
M-01,CNC,2026-05-02 09:30:00,296.5841844124355,307.36731298533016,1.9503945599949724,6.027049851355941,36.07636154307886,727.6824471885913,56.29972404399788,33.75,RUNNING,0
M-01,CNC,2026-05-02 09:45:00,296.5262043692258,307.0909384278844,2.224701442223288,4.546601575948945,54.106575333080414,511.7325008943957,94.33439634149389,34.0,RUNNING,0
M-01,CNC,2026-05-02 10:00:00,296.53212372538184,305.9053005675307,2.4364644307316,5.948503216344534,44.90823451876647,597.1801911372094,86.66031654234327,34.25,RUNNING,0
M-01,CNC,2026-05-02 10:15:00,296.5378825546649,306.5682337126197,1.9196069828232485,5.536529699088774,32.344495353786066,849.1743620893258,60.08755967641763,34.5,RUNNING,0
M-01,CNC,2026-05-02 10:30:00,296.58801284604044,306.14640543590684,1.8936306643089245,5.529249712188473,49.15131329474663,551.1673207251349,87.14765308422864,34.75,RUNNING,0
M-01,CNC,2026-05-02 10:45:00,296.5756678111173,307.0128372124429,1.6713731616889729,5.087322716160244,33.37393880747895,824.4709264712216,57.22781234670185,35.0,RUNNING,0
M-01,CNC,2026-05-02 11:00:00,296.6112262836421,306.3626368250565,2.0416590268062933,6.009745761514323,51.91715873344821,516.8620328401665,95.46875587752268,35.25,RUNNING,0
M-01,CNC,2026-05-02 11:15:00,296.6712676026084,308.75625069615705,1.8504280798521355,5.463344903372003,37.182390828326,718.5579483747613,69.2804514315947,35.5,RUNNING,0
M-01,CNC,2026-05-02 11:30:00,296.57054585537384,306.50168461116755,1.7401160711903982,5.843671719040082,47.79483050872032,562.4089400688116,80.75613176535839,35.75,RUNNING,0
M-01,CNC,2026-05-02 11:45:00,296.6341778122425,306.01282217175657,2.645405721119178,6.238572993331749,47.07040422541269,574.5847537131091,81.08856223288161,36.0,RUNNING,0
M-01,CNC,2026-05-02 12:00:00,296.5805237854781,306.9439611085545,2.6836520932868453,5.644438579569632,45.08825576467925,567.4883827736597,80.19234222467225,36.25,RUNNING,0
M-01,CNC,2026-05-02 12:15:00,296.5209587436252,305.1270972768696,1.6052020331033567,5.523442960869929,36.978982910725925,729.0152030273539,61.577985562108985,36.5,RUNNING,0
M-01,CNC,2026-05-02 12:30:00,296.3641723511018,306.15312408594355,1.6981166326113608,5.510136283993358,39.45521682156342,711.3855957161962,58.79862621804172,36.75,RUNNING,0
M-01,CNC,2026-05-02 12:45:00,296.32043933709554,306.565412527346,1.828403844099392,5.432904825920402,32.94189574769104,826.8201377720262,49.48077976796148,37.0,RUNNING,0
M-01,CNC,2026-05-02 13:00:00,296.3201748765189,306.5268927687193,1.9552236673683585,5.1479657534917855,59.40691042118414,457.9209621756624,100.0,37.25,RUNNING,0
M-01,CNC,2026-05-02 13:15:00,296.29930292719547,307.6350845917456,2.656849387947289,4.938330293035412,34.228375211266595,796.365025852553,56.18529317149843,37.5,RUNNING,0
M-01,CNC,2026-05-02 13:30:00,296.2741183453319,307.1202308666824,1.4588068655795332,6.133301581773317,46.23647249307473,608.1414789069981,76.671307196989,37.75,RUNNING,0
M-01,CNC,2026-05-02 13:45:00,296.2135428780372,305.83004846211765,2.159194219113629,5.858296594750291,37.131412390469926,733.3547481464358,62.8082319442231,38.0,RUNNING,0
M-01,CNC,2026-05-02 14:00:00,296.2607635136169,306.08931948913994,1.413863784189313,4.933391273369169,50.05430515613424,542.5462859774552,93.35167272763844,38.25,RUNNING,0
M-01,CNC,2026-05-02 14:15:00,296.3129491352406,306.90893393696,1.9248042050426863,5.144889129797441,27.89220226001996,972.3088514568956,56.47094099215269,38.5,RUNNING,0
